Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Zander,Season 4 Teaser 1: The Circle,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:26:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1617,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1933,""mediaOffsetMs"":83},{""eventType"":""stopped"",""sessionOffsetMs"":4329,""mediaOffsetMs"":152}]"
Zander,Season 2 Character Intro Clip: Bling Empire,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:26:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2429,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2506,""mediaOffsetMs"":166},{""eventType"":""stopped"",""sessionOffsetMs"":4384,""mediaOffsetMs"":188}]"
Zander,Season 1 Relatable Clip: The Ultimatum: Marry or Move On,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:26:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2133,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3337,""mediaOffsetMs"":792},{""eventType"":""stopped"",""sessionOffsetMs"":5244,""mediaOffsetMs"":169}]"
Zander,Season 2 Trailer: Magic for Humans,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:25:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2361,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2474,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":4760,""mediaOffsetMs"":176}]"
Zander,Prank Encounters (Hook: Setting Up the Prank),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:25:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2725,""mediaOffsetMs"":0}]"
Zander,Season 1 High Context Clip: Baking Impossible,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:25:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2526,""mediaOffsetMs"":0}]"
Zander,Season 1 Trailer: Is It Cake?,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:25:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2521,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2602,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":4758,""mediaOffsetMs"":66}]"
Zander,Season 4 Teaser 1: The Circle,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:25:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3430,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5315,""mediaOffsetMs"":1292},{""eventType"":""stopped"",""sessionOffsetMs"":7712,""mediaOffsetMs"":1375}]"
Zander,Grey's Anatomy: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:25:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2593,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4205,""mediaOffsetMs"":1167},{""eventType"":""stopped"",""sessionOffsetMs"":6405,""mediaOffsetMs"":1257}]"
Zander,Season 1 Plot Clip: The Lincoln Lawyer,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3002,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":49700,""mediaOffsetMs"":46504},{""eventType"":""playing"",""sessionOffsetMs"":52616,""mediaOffsetMs"":46504},{""eventType"":""paused"",""sessionOffsetMs"":54224,""mediaOffsetMs"":48173},{""eventType"":""stopped"",""sessionOffsetMs"":55320,""mediaOffsetMs"":48175}]"
Zander,Inciting Incident Clip: Rescued By Ruby,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2730,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2790,""mediaOffsetMs"":166},{""eventType"":""stopped"",""sessionOffsetMs"":4427,""mediaOffsetMs"":170}]"
Zander,LEGO Ninjago: Masters of Spinjitzu: Skybound_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1640,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2029,""mediaOffsetMs"":160},{""eventType"":""stopped"",""sessionOffsetMs"":4377,""mediaOffsetMs"":428}]"
Zander,Stranger Things 1 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":1962,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":8840,""mediaOffsetMs"":6798},{""eventType"":""stopped"",""sessionOffsetMs"":10265,""mediaOffsetMs"":6874}]"
Zander,Fuller House: Season 3 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":835},{""eventType"":""playing"",""sessionOffsetMs"":2699,""mediaOffsetMs"":835},{""eventType"":""paused"",""sessionOffsetMs"":4156,""mediaOffsetMs"":1376},{""eventType"":""stopped"",""sessionOffsetMs"":6522,""mediaOffsetMs"":800}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_01_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3041,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3179,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":5282,""mediaOffsetMs"":193}]"
Zander,Season 1 Act 2 Conflict Clip: That Girl Lay Lay,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3301,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5164,""mediaOffsetMs"":1376},{""eventType"":""stopped"",""sessionOffsetMs"":7504,""mediaOffsetMs"":1442}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_01_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2682,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2821,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":5201,""mediaOffsetMs"":205}]"
Zander,Supergirl: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:24:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1663,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1860,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":3547,""mediaOffsetMs"":165}]"
Zander,Fuller House (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:23:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":2555,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":41820,""mediaOffsetMs"":38621},{""eventType"":""stopped"",""sessionOffsetMs"":42256,""mediaOffsetMs"":39195}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1: ""The Quadfather""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-16 03:49:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":1864,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":15354,""mediaOffsetMs"":19394},{""eventType"":""playing"",""sessionOffsetMs"":34126,""mediaOffsetMs"":38204},{""eventType"":""playing"",""sessionOffsetMs"":41943,""mediaOffsetMs"":45920},{""eventType"":""playing"",""sessionOffsetMs"":46544,""mediaOffsetMs"":50633},{""eventType"":""playing"",""sessionOffsetMs"":51029,""mediaOffsetMs"":55055},{""eventType"":""playing"",""sessionOffsetMs"":64593,""mediaOffsetMs"":68610},{""eventType"":""playing"",""sessionOffsetMs"":80100,""mediaOffsetMs"":84084},{""eventType"":""paused"",""sessionOffsetMs"":941530,""mediaOffsetMs"":945277},{""eventType"":""stopped"",""sessionOffsetMs"":945065,""mediaOffsetMs"":945604}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1: ""Pilot""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-16 03:26:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2309,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13396,""mediaOffsetMs"":10844},{""eventType"":""paused"",""sessionOffsetMs"":1371148,""mediaOffsetMs"":1368617},{""eventType"":""stopped"",""sessionOffsetMs"":1371831,""mediaOffsetMs"":1368589}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_03_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-16 03:26:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1832,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8742,""mediaOffsetMs"":6631},{""eventType"":""stopped"",""sessionOffsetMs"":10023,""mediaOffsetMs"":6824}]"
Zander,Naruto: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-16 03:26:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3124,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4312,""mediaOffsetMs"":583},{""eventType"":""stopped"",""sessionOffsetMs"":5719,""mediaOffsetMs"":964}]"
Zander,Supergirl: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-09 04:19:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2038,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2038,""mediaOffsetMs"":0}]"
Zander,Supergirl: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-09 04:11:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1812,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":35832,""mediaOffsetMs"":33000}]"
Zander,Bunk'd: Season 3_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-09 04:10:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3003,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":26871,""mediaOffsetMs"":23314},{""eventType"":""stopped"",""sessionOffsetMs"":28504,""mediaOffsetMs"":23724}]"
Zander,Bunk'd: Season 3_hook_primary_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-05 04:43:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":7824,""mediaOffsetMs"":0}]"
Zander,Naruto: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 05:03:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":10292,""mediaOffsetMs"":0}]"
Zander,"The Flash: Season 1: ""The Flash Is Born""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:50:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2236000},{""eventType"":""playing"",""sessionOffsetMs"":2261,""mediaOffsetMs"":2236000},{""eventType"":""paused"",""sessionOffsetMs"":16999,""mediaOffsetMs"":2245284},{""eventType"":""reposition"",""sessionOffsetMs"":40761,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":42212,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":112560,""mediaOffsetMs"":70070},{""eventType"":""playing"",""sessionOffsetMs"":296532,""mediaOffsetMs"":70070},{""eventType"":""paused"",""sessionOffsetMs"":687425,""mediaOffsetMs"":460793}]"
Zander,The Flash: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:50:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2859,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":28906,""mediaOffsetMs"":23982}]"
Zander,Henry Danger: Season 1_hook_04_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:50:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3129,""mediaOffsetMs"":0}]"
Zander,Victorious: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:50:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2857,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3052,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":5536,""mediaOffsetMs"":189}]"
Zander,The Thundermans: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:50:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2763,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3356,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":5833,""mediaOffsetMs"":214}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_05_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:49:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1936,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4503,""mediaOffsetMs"":1918},{""eventType"":""stopped"",""sessionOffsetMs"":6245,""mediaOffsetMs"":1947}]"
Zander,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_05_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 04:49:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3153,""mediaOffsetMs"":0}]"
Taylor,Season 1 Trailer 2: Welcome to Eden,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 02:03:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2620,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":61144,""mediaOffsetMs"":58000}]"
Taylor,Season 3 Trailer: Who Killed Sara?,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 14:32:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2332,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":14165,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":18139,""mediaOffsetMs"":16016},{""eventType"":""stopped"",""sessionOffsetMs"":101387,""mediaOffsetMs"":98000}]"
Taylor,Season 6 Genre Specific Moment Clip: Workin' Moms,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 14:32:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2429,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5938,""mediaOffsetMs"":3545},{""eventType"":""stopped"",""sessionOffsetMs"":7522,""mediaOffsetMs"":3564}]"
Taylor,Season 1 Trailer 2: Welcome to Eden,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 14:32:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3244,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":20347,""mediaOffsetMs"":17120},{""eventType"":""stopped"",""sessionOffsetMs"":22215,""mediaOffsetMs"":16897}]"
Taylor,Season 3 Cliffhanger Clip: Who Killed Sara?,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 14:31:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2335,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11117,""mediaOffsetMs"":8800},{""eventType"":""stopped"",""sessionOffsetMs"":13401,""mediaOffsetMs"":8623}]"
Taylor,Season 1 Plot Clip: The Lincoln Lawyer,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 14:30:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2018,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":53154,""mediaOffsetMs"":50000}]"
Taylor,Season 1 Plot Clip: The Lincoln Lawyer,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 14:30:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2986,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3882,""mediaOffsetMs"":792},{""eventType"":""stopped"",""sessionOffsetMs"":5521,""mediaOffsetMs"":901}]"
Taylor,"Who Killed Sara?: Season 3: ""Presumed Dead""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-20 05:20:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2915,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6619,""mediaOffsetMs"":3545},{""eventType"":""playing"",""sessionOffsetMs"":13559,""mediaOffsetMs"":3545},{""eventType"":""playing"",""sessionOffsetMs"":21811,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":25810,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":29813,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":29825,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":33888,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":37817,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":37821,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":41837,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":43853,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":45824,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":51836,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":1445371,""mediaOffsetMs"":1435434},{""eventType"":""stopped"",""sessionOffsetMs"":1449148,""mediaOffsetMs"":1434202}]"
Taylor,Season 3 Cliffhanger Clip: Who Killed Sara?,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-20 05:19:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18523,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":32223,""mediaOffsetMs"":13555},{""eventType"":""stopped"",""sessionOffsetMs"":33602,""mediaOffsetMs"":13717}]"
Taylor,Season 3 Cliffhanger Clip: Who Killed Sara?,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-20 05:19:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4188,""mediaOffsetMs"":0}]"
Taylor,Season 1 Trailer: Welcome to Eden,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-19 05:46:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1502,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13651,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":17620,""mediaOffsetMs"":16000},{""eventType"":""stopped"",""sessionOffsetMs"":111335,""mediaOffsetMs"":108000}]"
Taylor,Season 1 Trailer: The Lincoln Lawyer,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-19 05:44:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1748,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13901,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":17895,""mediaOffsetMs"":16016},{""eventType"":""stopped"",""sessionOffsetMs"":116180,""mediaOffsetMs"":113000}]"
Taylor,Season 3 Trailer: Who Killed Sara?,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-19 05:43:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2614,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":14594,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":18563,""mediaOffsetMs"":16016},{""eventType"":""stopped"",""sessionOffsetMs"":102029,""mediaOffsetMs"":98000}]"
Taylor,Senior Year,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-19 04:17:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1446000},{""eventType"":""playing"",""sessionOffsetMs"":5110,""mediaOffsetMs"":1446000},{""eventType"":""playing"",""sessionOffsetMs"":17176,""mediaOffsetMs"":1458000},{""eventType"":""playing"",""sessionOffsetMs"":21059,""mediaOffsetMs"":1462000},{""eventType"":""playing"",""sessionOffsetMs"":25059,""mediaOffsetMs"":1466000},{""eventType"":""playing"",""sessionOffsetMs"":29043,""mediaOffsetMs"":1470000},{""eventType"":""playing"",""sessionOffsetMs"":33127,""mediaOffsetMs"":1474000},{""eventType"":""playing"",""sessionOffsetMs"":37170,""mediaOffsetMs"":1478000},{""eventType"":""playing"",""sessionOffsetMs"":41193,""mediaOffsetMs"":1482000},{""eventType"":""playing"",""sessionOffsetMs"":45241,""mediaOffsetMs"":1486000},{""eventType"":""playing"",""sessionOffsetMs"":2941202,""mediaOffsetMs"":4382000},{""eventType"":""playing"",""sessionOffsetMs"":2957208,""mediaOffsetMs"":4398000},{""eventType"":""playing"",""sessionOffsetMs"":3069206,""mediaOffsetMs"":4510000},{""eventType"":""playing"",""sessionOffsetMs"":3073205,""mediaOffsetMs"":4514000},{""eventType"":""playing"",""sessionOffsetMs"":3077063,""mediaOffsetMs"":4518000},{""eventType"":""playing"",""sessionOffsetMs"":3093046,""mediaOffsetMs"":4534000},{""eventType"":""playing"",""sessionOffsetMs"":3097071,""mediaOffsetMs"":4538000},{""eventType"":""playing"",""sessionOffsetMs"":3101197,""mediaOffsetMs"":4542000},{""eventType"":""playing"",""sessionOffsetMs"":3105239,""mediaOffsetMs"":4546000},{""eventType"":""playing"",""sessionOffsetMs"":3113223,""mediaOffsetMs"":4554000},{""eventType"":""paused"",""sessionOffsetMs"":5118969,""mediaOffsetMs"":6559333},{""eventType"":""stopped"",""sessionOffsetMs"":5120798,""mediaOffsetMs"":6559775}]"
Taylor,Inciting Incident Clip: Senior Year,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-19 04:17:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2195,""mediaOffsetMs"":0}]"
Taylor,Season 3 Villain / Antagonist Clip: Who Killed Sara?,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-19 04:17:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3150,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10429,""mediaOffsetMs"":6840},{""eventType"":""stopped"",""sessionOffsetMs"":12729,""mediaOffsetMs"":7285}]"
